t,y
0.0,-2.708493222633889
2.6315789473684212,24.182666253902344
5.2631578947368425,85.45971643745581
7.894736842105264,200.9558796113211
10.526315789473685,241.1539880771944
13.157894736842106,340.0058220604489
15.789473684210527,336.5560017343527
18.42105263157895,379.4682600271739
21.05263157894737,334.88906248723185
23.68421052631579,351.49182577755613
26.315789473684212,371.11946498040817
28.947368421052634,425.07234502694234
31.578947368421055,354.2976938109475
34.21052631578948,412.46771645039445
36.8421052631579,404.1905326814564
39.473684210526315,370.34490117582516
42.10526315789474,374.93311238173465
44.736842105263165,364.30052089282685
47.36842105263158,374.6147398406011
50.0,370.1320956285646
