t,y
0.0,30.370999459402398
2.6315789473684212,190.24254824982177
5.2631578947368425,363.2015500156578
7.894736842105264,272.86649555326017
10.526315789473685,292.3826495494429
13.157894736842106,260.2767462358001
15.789473684210527,264.4285329902326
18.42105263157895,361.14882534382883
21.05263157894737,391.60538873937185
23.68421052631579,284.1103940838693
26.315789473684212,291.56471239127154
28.947368421052634,302.1973144779532
31.578947368421055,367.75181314400794
34.21052631578948,336.166612375115
36.8421052631579,344.71101230857533
39.473684210526315,354.6777784876828
42.10526315789474,342.99116440084725
44.736842105263165,314.80999094455257
47.36842105263158,398.12203245979464
50.0,377.66284557339657
