t,y
0.2033166666666666,3724.0
0.20665,3872.0
0.2099833333333333,4033.0
0.2133166666666666,4160.0
0.21665,4305.0
0.2199833333333333,4447.0
0.2233166666666666,4628.0
0.22665,4794.0
0.2299833333333333,4944.0
0.2333166666666667,5064.0
0.23665,5190.0
0.2399833333333333,5351.0
0.2433166666666666,5540.0
0.24665,5738.0
0.2499833333333333,5914.0
0.2533166666666667,6076.0
0.25665,6233.0
0.2599833333333333,6403.0
0.2633166666666666,6614.0
0.26665,6846.0
0.2699833333333333,7047.0
0.2733166666666666,7225.0
0.27665,7383.0
0.2799833333333333,7573.0
0.2833166666666666,7756.0
0.28665,7937.0
0.2899833333333333,8129.0
0.2933166666666667,8319.0
0.29665,8524.0
0.2999833333333333,8684.0
0.3033166666666667,8843.0
0.30665,9021.0
0.3099833333333333,9243.0
0.3133166666666667,9451.0
0.31665,9664.0
0.3199833333333333,9849.0
0.3233166666666666,10074.0
0.32665,10265.0
0.3299833333333333,10475.0
0.3333166666666666,10667.0
0.33665,10871.0
0.3399833333333333,11083.0
0.3433166666666666,11303.0
0.34665,11543.0
0.3499833333333333,11755.0
0.3533166666666667,11959.0
0.35665,12161.0
0.3599833333333333,12372.0
0.3633166666666667,12575.0
0.36665,12772.0
0.3699833333333333,12974.0
0.3733166666666667,13210.0
0.37665,13465.0
0.3799833333333333,13728.0
0.3833166666666667,13956.0
0.38665,14183.0
0.3899833333333333,14391.0
0.3933166666666666,14610.0
0.39665,14819.0
0.3999833333333333,15053.0
0.4033166666666666,15298.0
0.40665,15529.0
0.4099833333333333,15755.0
0.4133166666666666,15986.0
0.41665,16190.0
0.4199833333333333,16389.0
0.4233166666666667,16550.0
0.42665,16733.0
0.4299833333333333,16883.0
0.4333166666666667,17045.0
0.43665,17193.0
0.4399833333333333,17344.0
0.4433166666666667,17457.0
0.44665,17589.0
0.4499833333333333,17710.0
0.4533166666666666,17855.0
0.45665,17945.0
0.4599833333333334,18024.0
0.4633166666666666,18059.0
0.46665,18109.0
0.4699833333333333,18150.0
0.4733166666666666,18198.0
0.47665,18237.0
0.4799833333333333,18266.0
0.4833166666666666,18320.0
0.48665,18321.0
0.4899833333333333,18293.0
0.4933166666666667,18233.0
0.49665,18221.0
0.4999833333333333,18218.0
0.5033166666666666,18215.0
0.50665,18173.0
0.5099833333333333,18107.0
0.5133166666666666,18044.0
0.51665,17980.0
0.5199833333333334,17915.0
0.5233166666666667,17806.0
0.52665,17643.0
0.5299833333333334,17443.0
0.5333166666666667,17217.0
0.53665,16951.0
0.5399833333333334,16654.0
0.5433166666666667,16335.0
0.54665,16048.0
0.5499833333333334,15769.0
0.5533166666666667,15477.0
0.55665,15180.0
0.5599833333333334,14860.0
0.5633166666666667,14548.0
0.56665,14239.0
0.5699833333333333,13964.0
0.5733166666666667,13719.0
0.57665,13469.0
0.5799833333333333,13252.0
0.5833166666666667,13056.0
0.58665,12920.0
0.5899833333333333,12799.0
0.5933166666666667,12662.0
0.59665,12543.0
0.5999833333333333,12439.0
0.6033166666666666,12379.0
0.60665,12306.0
0.6099833333333333,12234.0
0.6133166666666666,12233.0
0.61665,12362.0
0.6199833333333333,12636.0
0.6233166666666666,13035.0
0.62665,13509.0
0.6299833333333333,14096.0
0.6333166666666666,14723.0
0.63665,15362.0
0.6399833333333333,15931.0
0.6433166666666666,16446.0
0.64665,16902.0
0.6499833333333334,17325.0
0.6533166666666667,17682.0
0.65665,18017.0
0.6599833333333334,18285.0
0.6633166666666667,18526.0
0.66665,18714.0
0.6699833333333334,18874.0
0.6733166666666667,19040.0
0.67665,19198.0
0.6799833333333334,19351.0
0.6833166666666667,19455.0
0.68665,19548.0
0.6899833333333333,19631.0
0.6933166666666667,19710.0
0.69665,19795.0
0.6999833333333333,19889.0
0.7033166666666667,20019.0
0.70665,20156.0
0.7099833333333333,20272.0
0.7133166666666667,20371.0
0.71665,20493.0
0.7199833333333333,20634.0
0.7233166666666667,20761.0
0.72665,20859.0
0.7299833333333333,20948.0
0.7333166666666666,21039.0
0.73665,21127.0
0.7399833333333333,21243.0
0.7433166666666666,21386.0
0.74665,21502.0
0.7499833333333333,21549.0
0.7533166666666666,21537.0
0.75665,21552.0
0.7599833333333333,21606.0
0.7633166666666666,21689.0
0.76665,21750.0
0.7699833333333334,21784.0
0.7733166666666667,21801.0
0.77665,21803.0
0.7799833333333334,21825.0
0.7833166666666667,21863.0
0.78665,21888.0
0.7899833333333334,21904.0
0.7933166666666667,21905.0
0.79665,21921.0
0.7999833333333334,21914.0
0.8033166666666667,21897.0
0.80665,21895.0
0.8099833333333334,21907.0
0.8133166666666667,21902.0
0.81665,21856.0
0.8199833333333333,21832.0
0.8233166666666667,21829.0
0.82665,21841.0
0.8299833333333333,21821.0
0.8333166666666667,21803.0
0.83665,21782.0
0.8399833333333333,21769.0
0.8433166666666667,21767.0
0.84665,21783.0
0.8499833333333333,21833.0
0.8533166666666666,21844.0
0.85665,21808.0
0.8599833333333333,21734.0
0.8633166666666666,21696.0
0.86665,21740.0
0.8699833333333333,21805.0
0.8733166666666666,21845.0
0.87665,21841.0
0.8799833333333333,21815.0
0.8833166666666666,21819.0
0.88665,21818.0
0.8899833333333333,21815.0
0.8933166666666666,21778.0
0.89665,21730.0
0.8999833333333334,21711.0
0.9033166666666668,21747.0
0.90665,21802.0
0.9099833333333334,21808.0
0.9133166666666668,21764.0
0.91665,21733.0
0.9199833333333334,21744.0
0.9233166666666668,21783.0
0.92665,21792.0
0.9299833333333334,21780.0
0.9333166666666668,21760.0
0.93665,21761.0
0.9399833333333332,21763.0
0.9433166666666668,21777.0
0.94665,21796.0
0.9499833333333332,21837.0
0.9533166666666668,21851.0
0.95665,21828.0
0.9599833333333332,21794.0
0.9633166666666668,21791.0
0.96665,21806.0
0.9699833333333332,21798.0
0.9733166666666668,21759.0
0.97665,21751.0
0.9799833333333332,21749.0
0.9833166666666666,21763.0
0.98665,21773.0
0.9899833333333332,21822.0
0.9933166666666666,21866.0
0.99665,21885.0
0.9999833333333332,21859.0
1.0033166666666666,21872.0
1.00665,21899.0
1.0099833333333332,21957.0
1.0133166666666666,22028.0
1.01665,22169.0
1.0199833333333332,22462.0
1.0233166666666669,22923.0
1.02665,23587.0
1.0299833333333333,24495.0
1.0333166666666669,25730.0
1.03665,27416.0
1.0399833333333333,29613.0
1.043316666666667,32363.0
1.04665,35716.0
1.0499833333333333,39638.0
1.053316666666667,44127.0
1.05665,49125.0
1.0599833333333333,54614.0
1.063316666666667,60482.0
1.06665,66578.0
1.0699833333333333,72759.0
1.0733166666666667,78965.0
1.07665,85106.0
1.0799833333333333,91119.0
1.0833166666666667,96964.0
1.08665,102684.0
1.0899833333333333,108376.0
1.0933166666666667,114153.0
1.09665,120140.0
1.099983333333333,126328.0
1.1033166666666667,132557.0
1.10665,138644.0
1.109983333333333,144397.0
1.1133166666666667,149657.0
1.11665,154149.0
1.119983333333333,157608.0
1.1233166666666667,159839.0
1.12665,160689.0
1.1299833333333331,160163.0
1.1333166666666667,158260.0
1.13665,155131.0
1.1399833333333331,150849.0
1.1433166666666668,145560.0
1.14665,139436.0
1.1499833333333334,132730.0
1.1533166666666668,125612.0
1.15665,118271.0
1.1599833333333334,110816.0
1.1633166666666668,103505.0
1.16665,96428.0
1.1699833333333334,89669.0
1.1733166666666666,83234.0
1.17665,77204.0
1.1799833333333334,71623.0
