t,y
0.2033166666666666,3714.0
0.20665,3868.0
0.2099833333333333,4018.0
0.2133166666666666,4171.0
0.21665,4342.0
0.2199833333333333,4468.0
0.2233166666666666,4613.0
0.22665,4763.0
0.2299833333333333,4947.0
0.2333166666666667,5115.0
0.23665,5249.0
0.2399833333333333,5386.0
0.2433166666666666,5568.0
0.24665,5753.0
0.2499833333333333,5971.0
0.2533166666666667,6153.0
0.25665,6340.0
0.2599833333333333,6494.0
0.2633166666666666,6672.0
0.26665,6853.0
0.2699833333333333,7026.0
0.2733166666666666,7181.0
0.27665,7348.0
0.2799833333333333,7522.0
0.2833166666666666,7708.0
0.28665,7889.0
0.2899833333333333,8098.0
0.2933166666666667,8307.0
0.29665,8526.0
0.2999833333333333,8715.0
0.3033166666666667,8888.0
0.30665,9066.0
0.3099833333333333,9270.0
0.3133166666666667,9488.0
0.31665,9693.0
0.3199833333333333,9879.0
0.3233166666666666,10064.0
0.32665,10263.0
0.3299833333333333,10486.0
0.3333166666666666,10715.0
0.33665,10938.0
0.3399833333333333,11163.0
0.3433166666666666,11390.0
0.34665,11624.0
0.3499833333333333,11848.0
0.3533166666666667,12052.0
0.35665,12240.0
0.3599833333333333,12442.0
0.3633166666666667,12680.0
0.36665,12907.0
0.3699833333333333,13111.0
0.3733166666666667,13292.0
0.37665,13485.0
0.3799833333333333,13709.0
0.3833166666666667,13946.0
0.38665,14180.0
0.3899833333333333,14424.0
0.3933166666666666,14659.0
0.39665,14909.0
0.3999833333333333,15116.0
0.4033166666666666,15321.0
0.40665,15518.0
0.4099833333333333,15719.0
0.4133166666666666,15935.0
0.41665,16165.0
0.4199833333333333,16386.0
0.4233166666666667,16588.0
0.42665,16767.0
0.4299833333333333,16945.0
0.4333166666666667,17100.0
0.43665,17253.0
0.4399833333333333,17380.0
0.4433166666666667,17501.0
0.44665,17572.0
0.4499833333333333,17607.0
0.4533166666666666,17702.0
0.45665,17818.0
0.4599833333333334,17968.0
0.4633166666666666,18029.0
0.46665,18085.0
0.4699833333333333,18148.0
0.4733166666666666,18223.0
0.47665,18264.0
0.4799833333333333,18299.0
0.4833166666666666,18294.0
0.48665,18305.0
0.4899833333333333,18288.0
0.4933166666666667,18281.0
0.49665,18245.0
0.4999833333333333,18188.0
0.5033166666666666,18151.0
0.50665,18147.0
0.5099833333333333,18125.0
0.5133166666666666,18064.0
0.51665,17957.0
0.5199833333333334,17831.0
0.5233166666666667,17709.0
0.52665,17558.0
0.5299833333333334,17385.0
0.5333166666666667,17136.0
0.53665,16873.0
0.5399833333333334,16629.0
0.5433166666666667,16383.0
0.54665,16140.0
0.5499833333333334,15854.0
0.5533166666666667,15555.0
0.55665,15236.0
0.5599833333333334,14915.0
0.5633166666666667,14613.0
0.56665,14322.0
0.5699833333333333,14056.0
0.5733166666666667,13787.0
0.57665,13548.0
0.5799833333333333,13336.0
0.5833166666666667,13185.0
0.58665,13048.0
0.5899833333333333,12948.0
0.5933166666666667,12868.0
0.59665,12811.0
0.5999833333333333,12710.0
0.6033166666666666,12610.0
0.60665,12546.0
0.6099833333333333,12540.0
0.6133166666666666,12587.0
0.61665,12733.0
0.6199833333333333,13022.0
0.6233166666666666,13475.0
0.62665,14035.0
0.6299833333333333,14647.0
0.6333166666666666,15245.0
0.63665,15818.0
0.6399833333333333,16353.0
0.6433166666666666,16865.0
0.64665,17332.0
0.6499833333333334,17720.0
0.6533166666666667,18050.0
0.65665,18337.0
0.6599833333333334,18604.0
0.6633166666666667,18835.0
0.66665,19032.0
0.6699833333333334,19222.0
0.6733166666666667,19382.0
0.67665,19526.0
0.6799833333333334,19659.0
0.6833166666666667,19799.0
0.68665,19910.0
0.6899833333333333,19955.0
0.6933166666666667,20000.0
0.69665,20071.0
0.6999833333333333,20197.0
0.7033166666666667,20290.0
0.70665,20381.0
0.7099833333333333,20475.0
0.7133166666666667,20589.0
0.71665,20686.0
0.7199833333333333,20784.0
0.7233166666666667,20886.0
0.72665,20996.0
0.7299833333333333,21065.0
0.7333166666666666,21135.0
0.73665,21198.0
0.7399833333333333,21300.0
0.7433166666666666,21395.0
0.74665,21489.0
0.7499833333333333,21573.0
0.7533166666666666,21645.0
0.75665,21704.0
0.7599833333333333,21776.0
0.7633166666666666,21844.0
0.76665,21918.0
0.7699833333333334,21975.0
0.7733166666666667,22034.0
0.77665,22080.0
0.7799833333333334,22112.0
0.7833166666666667,22145.0
0.78665,22163.0
0.7899833333333334,22171.0
0.7933166666666667,22164.0
0.79665,22161.0
0.7999833333333334,22131.0
0.8033166666666667,22110.0
0.80665,22085.0
0.8099833333333334,22096.0
