t,y
0.2033166666666666,3978.0
0.20665,4123.0
0.2099833333333333,4237.0
0.2133166666666666,4355.0
0.21665,4507.0
0.2199833333333333,4682.0
0.2233166666666666,4858.0
0.22665,4992.0
0.2299833333333333,5120.0
0.2333166666666667,5259.0
0.23665,5417.0
0.2399833333333333,5571.0
0.2433166666666666,5773.0
0.24665,6011.0
0.2499833333333333,6225.0
0.2533166666666667,6401.0
0.25665,6559.0
0.2599833333333333,6733.0
0.2633166666666666,6907.0
0.26665,7107.0
0.2699833333333333,7306.0
0.2733166666666666,7506.0
0.27665,7701.0
0.2799833333333333,7922.0
0.2833166666666666,8105.0
0.28665,8283.0
0.2899833333333333,8472.0
0.2933166666666667,8648.0
0.29665,8829.0
0.2999833333333333,8999.0
0.3033166666666667,9210.0
0.30665,9421.0
0.3099833333333333,9629.0
0.3133166666666667,9841.0
0.31665,10031.0
0.3199833333333333,10226.0
0.3233166666666666,10430.0
0.32665,10636.0
0.3299833333333333,10818.0
0.3333166666666666,10980.0
0.33665,11187.0
0.3399833333333333,11409.0
0.3433166666666666,11676.0
0.34665,11918.0
0.3499833333333333,12156.0
0.3533166666666667,12363.0
0.35665,12580.0
0.3599833333333333,12783.0
0.3633166666666667,13006.0
0.36665,13224.0
0.3699833333333333,13445.0
0.3733166666666667,13668.0
0.37665,13913.0
0.3799833333333333,14182.0
0.3833166666666667,14431.0
0.38665,14658.0
0.3899833333333333,14877.0
0.3933166666666666,15083.0
0.39665,15290.0
0.3999833333333333,15514.0
0.4033166666666666,15761.0
0.40665,16016.0
0.4099833333333333,16269.0
0.4133166666666666,16479.0
0.41665,16662.0
0.4199833333333333,16823.0
0.4233166666666667,17032.0
0.42665,17252.0
0.4299833333333333,17459.0
0.4333166666666667,17629.0
0.43665,17750.0
0.4399833333333333,17859.0
0.4433166666666667,17938.0
0.44665,18031.0
0.4499833333333333,18128.0
0.4533166666666666,18221.0
0.45665,18321.0
0.4599833333333334,18395.0
0.4633166666666666,18476.0
0.46665,18539.0
0.4699833333333333,18603.0
0.4733166666666666,18642.0
0.47665,18669.0
0.4799833333333333,18695.0
0.4833166666666666,18731.0
0.48665,18759.0
0.4899833333333333,18754.0
0.4933166666666667,18722.0
0.49665,18699.0
0.4999833333333333,18671.0
0.5033166666666666,18657.0
0.50665,18608.0
0.5099833333333333,18539.0
0.5133166666666666,18430.0
0.51665,18293.0
0.5199833333333334,18162.0
0.5233166666666667,18032.0
0.52665,17856.0
0.5299833333333334,17646.0
0.5333166666666667,17404.0
0.53665,17151.0
0.5399833333333334,16878.0
0.5433166666666667,16574.0
0.54665,16283.0
0.5499833333333334,15958.0
0.5533166666666667,15640.0
0.55665,15297.0
0.5599833333333334,14981.0
0.5633166666666667,14663.0
0.56665,14370.0
0.5699833333333333,14093.0
0.5733166666666667,13832.0
0.57665,13602.0
0.5799833333333333,13364.0
0.5833166666666667,13169.0
0.58665,13005.0
0.5899833333333333,12888.0
0.5933166666666667,12780.0
0.59665,12682.0
0.5999833333333333,12594.0
0.6033166666666666,12526.0
0.60665,12469.0
0.6099833333333333,12438.0
0.6133166666666666,12495.0
0.61665,12654.0
0.6199833333333333,12985.0
0.6233166666666666,13434.0
0.62665,14023.0
0.6299833333333333,14674.0
0.6333166666666666,15361.0
0.63665,16051.0
0.6399833333333333,16688.0
0.6433166666666666,17262.0
0.64665,17751.0
0.6499833333333334,18197.0
0.6533166666666667,18621.0
0.65665,18980.0
0.6599833333333334,19292.0
0.6633166666666667,19563.0
0.66665,19836.0
0.6699833333333334,20064.0
0.6733166666666667,20243.0
0.67665,20379.0
0.6799833333333334,20518.0
0.6833166666666667,20656.0
0.68665,20770.0
0.6899833333333333,20889.0
0.6933166666666667,21001.0
0.69665,21132.0
0.6999833333333333,21234.0
0.7033166666666667,21335.0
0.70665,21445.0
0.7099833333333333,21564.0
0.7133166666666667,21687.0
0.71665,21755.0
0.7199833333333333,21799.0
0.7233166666666667,21805.0
0.72665,21793.0
0.7299833333333333,21791.0
0.7333166666666666,21835.0
0.73665,21918.0
0.7399833333333333,22012.0
0.7433166666666666,22069.0
0.74665,22117.0
0.7499833333333333,22141.0
0.7533166666666666,22155.0
0.75665,22176.0
0.7599833333333333,22191.0
0.7633166666666666,22199.0
0.76665,22226.0
0.7699833333333334,22271.0
0.7733166666666667,22312.0
0.77665,22318.0
0.7799833333333334,22349.0
0.7833166666666667,22382.0
0.78665,22422.0
0.7899833333333334,22434.0
