t,y
0.0,-5.234206900771477
0.847457627118644,-4.808022979492853
1.694915254237288,-4.009112979979222
2.542372881355932,-4.651502358839721
3.389830508474576,-4.295984539060423
4.23728813559322,-4.2566102020923475
5.084745762711864,-4.335678925831082
5.932203389830509,-4.409431924138709
6.779661016949152,-4.01128695444412
7.627118644067796,-3.8379189731510266
8.47457627118644,-4.337610519455242
9.322033898305085,-4.6381603351110945
10.169491525423728,-4.134194581814606
11.016949152542372,-4.309511497871962
11.864406779661017,-4.047615572543062
12.711864406779661,-3.593436579789996
13.559322033898304,-4.366226677220336
14.406779661016948,-3.481080474020632
15.254237288135592,-3.8761735555931027
16.101694915254235,-4.382906653082509
16.94915254237288,-4.1250311237840105
17.796610169491526,-4.1937924460628
18.64406779661017,-3.4769834534652775
19.491525423728813,-3.699056840614787
20.338983050847457,-4.398199426165808
21.1864406779661,-4.1624694865973275
22.033898305084744,-4.240688884354744
22.881355932203387,-3.698378876716138
23.728813559322035,-3.8676764252080282
24.576271186440678,-4.806425784108133
25.423728813559322,-4.68839708280314
26.271186440677965,-4.499422113351096
27.11864406779661,-5.128210819885113
27.966101694915253,-4.390121711691798
28.813559322033896,-4.956519257930975
29.66101694915254,-4.324157373446393
30.508474576271183,-4.458859229551259
31.35593220338983,-4.885230215851387
32.20338983050847,-5.03191526538426
33.050847457627114,-5.0723927792540255
33.89830508474576,-4.720078453757503
34.74576271186441,-5.537220425569349
35.59322033898305,-5.5428082026079215
36.440677966101696,-5.334636631932524
37.28813559322034,-5.365668751139562
38.13559322033898,-5.775302556689481
38.983050847457626,-5.295089020135552
39.83050847457627,-5.861196782624411
40.67796610169491,-5.661615970179119
41.52542372881356,-4.995550710669816
42.3728813559322,-6.18825337683731
43.220338983050844,-5.843999447767321
44.06779661016949,-5.579730878284358
44.91525423728813,-5.7857426937731615
45.762711864406775,-5.520423589015198
46.61016949152542,-6.157732947968939
47.45762711864407,-5.681930061225314
48.30508474576271,-6.099819460653894
49.152542372881356,-5.6037393350226
50.0,-6.294136474408647
